,dataset_type,recall,precision,auroc,auprc,iteration,model_type,resampler_type,group,f1
1,train,0.2237442922374429,0.3288590604026846,0.494682960841374,0.1160354222339546,17,SVM,RandomUnderSampler,SVM_RandomUnderSampler,0.2663043478260869
2,val,0.22916666666666666,0.4583333333333333,0.45729463437796775,0.1414864280839237,17,SVM,RandomUnderSampler,SVM_RandomUnderSampler,0.3055555555555555
3,test,0.2765957446808511,0.35135135135135137,0.4695075814896643,0.1109265640212134,17,SVM,RandomUnderSampler,SVM_RandomUnderSampler,0.30952380952380953
0,artificial_train,0.9826086956521739,0.7635135135135135,0.5233169705469847,0.3869433360016331,18,SVM,RandomUnderSampler,SVM_RandomUnderSampler,0.8593155893536122
1,train,0.2237442922374429,0.3356164383561644,0.4461803743429375,0.061425162983230794,18,SVM,RandomUnderSampler,SVM_RandomUnderSampler,0.2684931506849315
2,val,0.25,0.5,0.39209401709401703,0.05448989003949822,18,SVM,RandomUnderSampler,SVM_RandomUnderSampler,0.3333333333333333
3,test,0.2765957446808511,0.34210526315789475,0.3965527677733725,0.051239775589872055,18,SVM,RandomUnderSampler,SVM_RandomUnderSampler,0.3058823529411765
0,artificial_train,0.9658119658119658,0.773972602739726,0.49015090811965817,0.365590658813099,19,SVM,RandomUnderSampler,SVM_RandomUnderSampler,0.8593155893536122
1,train,0.2237442922374429,0.3288590604026846,0.4946996613962499,0.09126237976964946,19,SVM,RandomUnderSampler,SVM_RandomUnderSampler,0.2663043478260869
2,val,0.125,0.35294117647058826,0.45493530389363723,0.11671580325337372,19,SVM,RandomUnderSampler,SVM_RandomUnderSampler,0.18461538461538463
3,test,0.2553191489361702,0.36363636363636365,0.4694167852062589,0.0854045009284075,19,SVM,RandomUnderSampler,SVM_RandomUnderSampler,0.29999999999999993
0,artificial_train,0.9658119658119658,0.7533333333333333,0.48891459417775207,0.33856615290129155,20,SVM,RandomUnderSampler,SVM_RandomUnderSampler,0.8464419475655431
1,train,0.2191780821917808,0.34532374100719426,0.4814261995521467,0.08932625153036408,20,SVM,RandomUnderSampler,SVM_RandomUnderSampler,0.2681564245810055
2,val,0.125,0.35294117647058826,0.44907407407407407,0.11377226100463023,20,SVM,RandomUnderSampler,SVM_RandomUnderSampler,0.18461538461538463
3,test,0.2553191489361702,0.375,0.45961078659846855,0.07897441816302,20,SVM,RandomUnderSampler,SVM_RandomUnderSampler,0.3037974683544304
0,artificial_train,0.9752066115702479,0.7108433734939759,0.5002886485172582,0.3688188830021202,21,SVM,RandomUnderSampler,SVM_RandomUnderSampler,0.8222996515679443
1,train,0.2237442922374429,0.34265734265734266,0.47966081173046976,0.09704912177159372,21,SVM,RandomUnderSampler,SVM_RandomUnderSampler,0.27071823204419887
2,val,0.16666666666666666,0.42105263157894735,0.44572056030389373,0.105323218057979,21,SVM,RandomUnderSampler,SVM_RandomUnderSampler,0.23880597014925375
3,test,0.2765957446808511,0.37142857142857144,0.4433582518688901,0.08501720716941463,21,SVM,RandomUnderSampler,SVM_RandomUnderSampler,0.3170731707317073
0,artificial_train,0.967741935483871,0.7692307692307693,0.504899410336455,0.38377269148089366,22,SVM,RandomUnderSampler,SVM_RandomUnderSampler,0.8571428571428572
1,train,0.2237442922374429,0.35507246376811596,0.45018989922606845,0.0599417504307815,22,SVM,RandomUnderSampler,SVM_RandomUnderSampler,0.27450980392156865
2,val,0.125,0.3333333333333333,0.397673314339981,0.05428698697602983,22,SVM,RandomUnderSampler,SVM_RandomUnderSampler,0.18181818181818182
3,test,0.2553191489361702,0.3333333333333333,0.42156714385157834,0.05572046154059887,22,SVM,RandomUnderSampler,SVM_RandomUnderSampler,0.2891566265060241
0,artificial_train,0.9523809523809523,0.6741573033707865,0.5564957690393231,0.3757735906034436,23,SVM,RandomUnderSampler,SVM_RandomUnderSampler,0.7894736842105263
1,train,0.2237442922374429,0.34507042253521125,0.43501326998256185,0.05956041165680674,23,SVM,RandomUnderSampler,SVM_RandomUnderSampler,0.27146814404432135
2,val,0.14583333333333334,0.3684210526315789,0.39722815764482433,0.0596173370596378,23,SVM,RandomUnderSampler,SVM_RandomUnderSampler,0.20895522388059704
3,test,0.2978723404255319,0.4,0.400033291970582,0.05414094232721358,23,SVM,RandomUnderSampler,SVM_RandomUnderSampler,0.34146341463414637
0,artificial_train,0.9763779527559056,0.7126436781609196,0.5266413066609916,0.3955829836537048,24,SVM,RandomUnderSampler,SVM_RandomUnderSampler,0.823920265780731
1,train,0.2237442922374429,0.35,0.42074682097979377,0.0549881493067603,24,SVM,RandomUnderSampler,SVM_RandomUnderSampler,0.27298050139275765
2,val,0.14583333333333334,0.3888888888888889,0.3872566476733143,0.05275442373388351,24,SVM,RandomUnderSampler,SVM_RandomUnderSampler,0.21212121212121213
3,test,0.2553191489361702,0.3333333333333333,0.4005175388154111,0.053092551868070895,24,SVM,RandomUnderSampler,SVM_RandomUnderSampler,0.2891566265060241
0,artificial_train,0.9689922480620154,0.6944444444444444,0.4911770705834354,0.3318368785479475,25,SVM,RandomUnderSampler,SVM_RandomUnderSampler,0.8090614886731391
1,train,0.2374429223744292,0.3586206896551724,0.4641125951409736,0.0861215487554321,25,SVM,RandomUnderSampler,SVM_RandomUnderSampler,0.2857142857142857
2,val,0.125,0.35294117647058826,0.4480947293447294,0.10568893813255556,25,SVM,RandomUnderSampler,SVM_RandomUnderSampler,0.18461538461538463
3,test,0.3191489361702128,0.36585365853658536,0.44895735601222725,0.07750735291473133,25,SVM,RandomUnderSampler,SVM_RandomUnderSampler,0.34090909090909094
0,artificial_train,0.7404580152671756,0.8290598290598291,0.40450675278919557,0.3110394275172775,26,SVM,RandomUnderSampler,SVM_RandomUnderSampler,0.7822580645161291
1,train,0.1963470319634703,0.3644067796610169,0.48719345783596996,0.10507771742123709,26,SVM,RandomUnderSampler,SVM_RandomUnderSampler,0.2551928783382789
2,val,0.125,0.35294117647058826,0.4569385090218424,0.14230245232498706,26,SVM,RandomUnderSampler,SVM_RandomUnderSampler,0.18461538461538463
3,test,0.2553191489361702,0.36363636363636365,0.45505583971429436,0.08912690426392103,26,SVM,RandomUnderSampler,SVM_RandomUnderSampler,0.29999999999999993
0,artificial_train,0.6,0.801980198019802,0.41883298392732354,0.3463403225744492,27,SVM,RandomUnderSampler,SVM_RandomUnderSampler,0.6864406779661018
1,train,0.1872146118721461,0.3761467889908257,0.4410602625605569,0.059309722104930074,27,SVM,RandomUnderSampler,SVM_RandomUnderSampler,0.25
2,val,0.125,0.375,0.4019468186134853,0.05458758770662166,27,SVM,RandomUnderSampler,SVM_RandomUnderSampler,0.1875
3,test,0.3191489361702128,0.36585365853658536,0.4221119215520112,0.056637810786435344,27,SVM,RandomUnderSampler,SVM_RandomUnderSampler,0.34090909090909094
0,artificial_train,0.9202898550724637,0.7514792899408284,0.4293868450390189,0.3339575983631208,28,SVM,RandomUnderSampler,SVM_RandomUnderSampler,0.8273615635179152
1,train,0.2191780821917808,0.3582089552238806,0.47193193410517725,0.0641931806964229,28,SVM,RandomUnderSampler,SVM_RandomUnderSampler,0.2719546742209632
2,val,0.125,0.375,0.4123634852801519,0.05664435692360869,28,SVM,RandomUnderSampler,SVM_RandomUnderSampler,0.1875
3,test,0.2553191489361702,0.35294117647058826,0.4436306407191065,0.05932277906432894,28,SVM,RandomUnderSampler,SVM_RandomUnderSampler,0.2962962962962963
0,artificial_train,0.9574468085106383,0.7297297297297297,0.48365803640092286,0.34558388855835276,29,SVM,RandomUnderSampler,SVM_RandomUnderSampler,0.8282208588957055
1,train,0.2237442922374429,0.3602941176470588,0.4462645729737703,0.06255140659585744,29,SVM,RandomUnderSampler,SVM_RandomUnderSampler,0.27605633802816903
2,val,0.125,0.35294117647058826,0.405715811965812,0.05883457274941703,29,SVM,RandomUnderSampler,SVM_RandomUnderSampler,0.18461538461538463
3,test,0.2553191489361702,0.35294117647058826,0.4086438061802003,0.05507072622757114,29,SVM,RandomUnderSampler,SVM_RandomUnderSampler,0.2962962962962963
0,artificial_train,0.6413043478260869,0.921875,0.5315336837075968,0.5233236743259908,0,KNN,RandomUnderSampler,KNN_RandomUnderSampler,0.7564102564102563
1,train,0.1461187214611872,0.12955465587044535,0.5394376644830692,0.06909922902129172,0,KNN,RandomUnderSampler,KNN_RandomUnderSampler,0.13733905579399142
2,val,0.22916666666666666,0.2,0.5485517568850902,0.07405667999634277,0,KNN,RandomUnderSampler,KNN_RandomUnderSampler,0.21359223300970875
3,test,0.06382978723404255,0.046153846153846156,0.5750582609485185,0.07698123458658265,0,KNN,RandomUnderSampler,KNN_RandomUnderSampler,0.05357142857142857
0,artificial_train,0.6739130434782609,0.9253731343283582,0.5542402066293586,0.5097100856443881,1,KNN,RandomUnderSampler,KNN_RandomUnderSampler,0.779874213836478
1,train,0.1095890410958904,0.11650485436893204,0.4628308275542455,0.05851032719426233,1,KNN,RandomUnderSampler,KNN_RandomUnderSampler,0.11294117647058824
2,val,0.1875,0.20930232558139536,0.4002849002849003,0.05384142680137247,1,KNN,RandomUnderSampler,KNN_RandomUnderSampler,0.1978021978021978
3,test,0.0425531914893617,0.0392156862745098,0.492706031899761,0.06175042904699874,1,KNN,RandomUnderSampler,KNN_RandomUnderSampler,0.04081632653061224
0,artificial_train,0.6881720430107527,0.8533333333333334,0.5348973607038123,0.48224567684655784,2,KNN,RandomUnderSampler,KNN_RandomUnderSampler,0.7619047619047621
1,train,0.0730593607305936,0.09937888198757763,0.5364246060408691,0.06776941465643974,2,KNN,RandomUnderSampler,KNN_RandomUnderSampler,0.08421052631578947
2,val,0.08333333333333333,0.12903225806451613,0.5019586894586894,0.06428766094908776,2,KNN,RandomUnderSampler,KNN_RandomUnderSampler,0.10126582278481013
3,test,0.02127659574468085,0.025,0.5976060046608759,0.07683222980412807,2,KNN,RandomUnderSampler,KNN_RandomUnderSampler,0.02298850574712644
0,artificial_train,0.6947368421052632,0.868421052631579,0.5586083853702051,0.4855209865318209,3,KNN,RandomUnderSampler,KNN_RandomUnderSampler,0.7719298245614035
1,train,0.091324200913242,0.11695906432748537,0.472796187820007,0.059436690156824915,3,KNN,RandomUnderSampler,KNN_RandomUnderSampler,0.10256410256410256
2,val,0.08333333333333333,0.12903225806451613,0.48293566001899335,0.06193030753968254,3,KNN,RandomUnderSampler,KNN_RandomUnderSampler,0.10126582278481013
3,test,0.0,0.0,0.5297357828152901,0.06654107256451038,3,KNN,RandomUnderSampler,KNN_RandomUnderSampler,0.0
0,artificial_train,0.6666666666666666,0.8533333333333334,0.5542158792650919,0.4718070463783996,4,KNN,RandomUnderSampler,KNN_RandomUnderSampler,0.7485380116959064
1,train,0.1050228310502283,0.17293233082706766,0.4502379133213367,0.05712520235634,4,KNN,RandomUnderSampler,KNN_RandomUnderSampler,0.13068181818181818
2,val,0.0625,0.12,0.43322649572649574,0.05675168690958164,4,KNN,RandomUnderSampler,KNN_RandomUnderSampler,0.0821917808219178
3,test,0.02127659574468085,0.038461538461538464,0.4856541872219363,0.06114929987270412,4,KNN,RandomUnderSampler,KNN_RandomUnderSampler,0.0273972602739726
0,artificial_train,0.6767676767676768,0.8589743589743589,0.5425146992311172,0.4488411847159638,5,KNN,RandomUnderSampler,KNN_RandomUnderSampler,0.7570621468926554
1,train,0.1643835616438356,0.23076923076923078,0.29587955559823476,0.049418934875258363,5,KNN,RandomUnderSampler,KNN_RandomUnderSampler,0.192
2,val,0.10416666666666667,0.16666666666666666,0.2517064339981007,0.049592992796332676,5,KNN,RandomUnderSampler,KNN_RandomUnderSampler,0.12820512820512822
3,test,0.02127659574468085,0.03333333333333333,0.25389667382948455,0.050946638173991136,5,KNN,RandomUnderSampler,KNN_RandomUnderSampler,0.025974025974025972
0,artificial_train,0.6831683168316832,0.7931034482758621,0.5608004462418072,0.4602633279200936,6,KNN,RandomUnderSampler,KNN_RandomUnderSampler,0.7340425531914894
1,train,0.2054794520547945,0.2132701421800948,0.2898861439671333,0.046932692518047395,6,KNN,RandomUnderSampler,KNN_RandomUnderSampler,0.20930232558139536
2,val,0.14583333333333334,0.21212121212121213,0.21027718423551756,0.04745595672190886,6,KNN,RandomUnderSampler,KNN_RandomUnderSampler,0.1728395061728395
3,test,0.10638297872340426,0.10416666666666667,0.22031718168336312,0.04806703074028301,6,KNN,RandomUnderSampler,KNN_RandomUnderSampler,0.10526315789473684
0,artificial_train,0.6274509803921569,0.8205128205128205,0.5514218932606155,0.43625331802681544,7,KNN,RandomUnderSampler,KNN_RandomUnderSampler,0.711111111111111
1,train,0.2465753424657534,0.2983425414364641,0.31967575872708365,0.04833112413503281,7,KNN,RandomUnderSampler,KNN_RandomUnderSampler,0.26999999999999996
2,val,0.16666666666666666,0.21052631578947367,0.23777302943969608,0.04760123229726992,7,KNN,RandomUnderSampler,KNN_RandomUnderSampler,0.186046511627907
3,test,0.2765957446808511,0.2708333333333333,0.288853242940589,0.04780242712380016,7,KNN,RandomUnderSampler,KNN_RandomUnderSampler,0.2736842105263158
0,artificial_train,0.7058823529411765,0.8089887640449438,0.5811715990744124,0.43646036619041517,8,KNN,RandomUnderSampler,KNN_RandomUnderSampler,0.7539267015706808
1,train,0.0776255707762557,0.1223021582733813,0.33890436009736424,0.049383214446714875,8,KNN,RandomUnderSampler,KNN_RandomUnderSampler,0.09497206703910614
2,val,0.020833333333333332,0.05263157894736842,0.33087013295346634,0.04992272129977722,8,KNN,RandomUnderSampler,KNN_RandomUnderSampler,0.02985074626865672
3,test,0.0,0.0,0.26946823643352197,0.04773443595696302,8,KNN,RandomUnderSampler,KNN_RandomUnderSampler,0.0
0,artificial_train,0.7087378640776699,0.7448979591836735,0.5678754997144488,0.4179888198645857,9,KNN,RandomUnderSampler,KNN_RandomUnderSampler,0.7263681592039802
1,train,0.2374429223744292,0.26666666666666666,0.30494586932650836,0.05003013873683001,9,KNN,RandomUnderSampler,KNN_RandomUnderSampler,0.2512077294685991
2,val,0.20833333333333334,0.29411764705882354,0.2771397198480532,0.050988322985671714,9,KNN,RandomUnderSampler,KNN_RandomUnderSampler,0.24390243902439027
3,test,0.1702127659574468,0.16666666666666666,0.25618171362852216,0.04949983026688548,9,KNN,RandomUnderSampler,KNN_RandomUnderSampler,0.16842105263157894
0,artificial_train,0.6990291262135923,0.7422680412371134,0.597923408845739,0.4366278953683731,10,KNN,RandomUnderSampler,KNN_RandomUnderSampler,0.72
1,train,0.182648401826484,0.2,0.32792583283579596,0.049083799921001633,10,KNN,RandomUnderSampler,KNN_RandomUnderSampler,0.1909307875894988
2,val,0.125,0.20689655172413793,0.2915479582146248,0.04974778306548084,10,KNN,RandomUnderSampler,KNN_RandomUnderSampler,0.15584415584415587
3,test,0.0851063829787234,0.09523809523809523,0.2880966072455434,0.049104856596963675,10,KNN,RandomUnderSampler,KNN_RandomUnderSampler,0.08988764044943819
0,artificial_train,0.6923076923076923,0.7272727272727273,0.5522486772486772,0.38563627753973845,11,KNN,RandomUnderSampler,KNN_RandomUnderSampler,0.7093596059113301
1,train,0.1552511415525114,0.1511111111111111,0.32283285945508866,0.04987134174835328,11,KNN,RandomUnderSampler,KNN_RandomUnderSampler,0.15315315315315314
2,val,0.08333333333333333,0.11428571428571428,0.30165301519468185,0.05103381856179938,11,KNN,RandomUnderSampler,KNN_RandomUnderSampler,0.09638554216867469
3,test,0.02127659574468085,0.023809523809523808,0.26747071819860174,0.04987419056429232,11,KNN,RandomUnderSampler,KNN_RandomUnderSampler,0.022471910112359546
0,artificial_train,0.6761904761904762,0.7634408602150538,0.5912938912938912,0.4095460613692925,12,KNN,RandomUnderSampler,KNN_RandomUnderSampler,0.7171717171717172
1,train,0.1963470319634703,0.23118279569892472,0.374691561627135,0.05212881974586077,12,KNN,RandomUnderSampler,KNN_RandomUnderSampler,0.2123456790123457
2,val,0.125,0.23076923076923078,0.35826210826210825,0.05217336652902598,12,KNN,RandomUnderSampler,KNN_RandomUnderSampler,0.16216216216216217
3,test,0.10638297872340426,0.10869565217391304,0.32530795072788354,0.05143261850754803,12,KNN,RandomUnderSampler,KNN_RandomUnderSampler,0.10752688172043011
0,artificial_train,0.7075471698113207,0.6756756756756757,0.5484003281378179,0.36553566585480185,13,KNN,RandomUnderSampler,KNN_RandomUnderSampler,0.6912442396313364
1,train,0.1598173515981735,0.18324607329842932,0.32198530629513494,0.04923378756369378,13,KNN,RandomUnderSampler,KNN_RandomUnderSampler,0.17073170731707318
2,val,0.10416666666666667,0.16666666666666666,0.3262850189933523,0.05141817525365419,13,KNN,RandomUnderSampler,KNN_RandomUnderSampler,0.12820512820512822
3,test,0.0851063829787234,0.0851063829787234,0.2775491056566085,0.049143493555904104,13,KNN,RandomUnderSampler,KNN_RandomUnderSampler,0.0851063829787234
0,artificial_train,0.7476635514018691,0.7142857142857143,0.5883307372793354,0.38277078238342144,14,KNN,RandomUnderSampler,KNN_RandomUnderSampler,0.730593607305936
1,train,0.2054794520547945,0.24064171122994651,0.3128097431037146,0.04735675818913017,14,KNN,RandomUnderSampler,KNN_RandomUnderSampler,0.22167487684729062
2,val,0.08333333333333333,0.2222222222222222,0.24640906932573597,0.04690566592808745,14,KNN,RandomUnderSampler,KNN_RandomUnderSampler,0.12121212121212122
3,test,0.1276595744680851,0.13636363636363635,0.2587694077055779,0.04643790562921563,14,KNN,RandomUnderSampler,KNN_RandomUnderSampler,0.13186813186813187
0,artificial_train,0.7454545454545455,0.656,0.5877293110476967,0.3877666371057411,15,KNN,RandomUnderSampler,KNN_RandomUnderSampler,0.6978723404255319
1,train,0.4885844748858447,0.300561797752809,0.37841508950801556,0.05238573069850715,15,KNN,RandomUnderSampler,KNN_RandomUnderSampler,0.37217391304347824
2,val,0.5208333333333334,0.36764705882352944,0.32695275403608737,0.05108482995538818,15,KNN,RandomUnderSampler,KNN_RandomUnderSampler,0.43103448275862066
3,test,0.574468085106383,0.26732673267326734,0.3763354620017554,0.05304665693074517,15,KNN,RandomUnderSampler,KNN_RandomUnderSampler,0.36486486486486486
0,artificial_train,0.7117117117117117,0.7314814814814815,0.5774308791550171,0.37005079416711456,16,KNN,RandomUnderSampler,KNN_RandomUnderSampler,0.7214611872146119
1,train,0.3835616438356164,0.298932384341637,0.4611120621149305,0.058977565279706434,16,KNN,RandomUnderSampler,KNN_RandomUnderSampler,0.336
2,val,0.3333333333333333,0.3902439024390244,0.4875356125356125,0.06713058589870904,16,KNN,RandomUnderSampler,KNN_RandomUnderSampler,0.35955056179775274
3,test,0.48936170212765956,0.27710843373493976,0.4631215762234799,0.05874150474808514,16,KNN,RandomUnderSampler,KNN_RandomUnderSampler,0.3538461538461538
0,artificial_train,0.7079646017699115,0.7476635514018691,0.6010508849557523,0.38232514204929674,17,KNN,RandomUnderSampler,KNN_RandomUnderSampler,0.7272727272727274
1,train,0.2465753424657534,0.22040816326530613,0.46571376083970384,0.0584495895126336,17,KNN,RandomUnderSampler,KNN_RandomUnderSampler,0.23275862068965517
2,val,0.125,0.14634146341463414,0.4235072412155745,0.056110459848227434,17,KNN,RandomUnderSampler,KNN_RandomUnderSampler,0.1348314606741573
3,test,0.2127659574468085,0.18181818181818182,0.3731424593686632,0.05255176123166726,17,KNN,RandomUnderSampler,KNN_RandomUnderSampler,0.19607843137254902
